sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
HBG103392BEI,,Default,simple,"Default Category/Bags/Handbags,Default Category/HOT DEALS",base,HBG103392-Beige,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ","<p>Ladies Fashion handbag</p>
<p>Dimensions: 13"" L x 5.5"" W x 10"" H</p>",1,1,0,Not Visible Individually,7,,,,hbg103392-beige,HBG103392,HBG103392,HBG103392 ,/h/b/hbg103392_bei_1_1.jpg,,/h/b/hbg103392_bei_1_1.jpg,,/h/b/hbg103392_bei_1_1.jpg,,/h/b/hbg103392_bei_1_1.jpg,,"5/7/24, 3:48 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Beige,sale=No,size=M",107,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103392_bei_1_1.jpg,,,,,,,,,,,,,,
HBG103392GY,,Default,simple,"Default Category/Bags/Handbags,Default Category/HOT DEALS",base,HBG103392-Gray,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ","<p>Ladies Fashion handbag</p>
<p>Dimensions: 13"" L x 5.5"" W x 10"" H</p>",1,1,0,Not Visible Individually,7,,,,hbg103392-gray,HBG103392,HBG103392,HBG103392 ,/h/b/hbg103392_gy_1.jpg,,/h/b/hbg103392_gy_1.jpg,,/h/b/hbg103392_gy_1.jpg,,/h/b/hbg103392_gy_1.jpg,,"5/7/24, 3:48 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Gray,sale=No,size=M",107,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103392_gy_1.jpg,,,,,,,,,,,,,,
HBG103392,,Default,configurable,"Default Category/Bags/Handbags,Default Category/HOT DEALS",base,HBG103392,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ","<p>Ladies Fashion handbag</p>
<p>Dimensions: 13"" L x 5.5"" W x 10"" H</p>",1,1,0,"Catalog, Search",,,,,hbg103392,HBG103392,HBG103392,HBG103392 ,/h/b/hbg103392_bei.jpg,,/h/b/hbg103392_bei.jpg,,/h/b/hbg103392_bei.jpg,,,,"5/7/24, 3:48 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103392_bei.jpg,,,,,,,,,,,,,"sku=HBG103392BEI,color=Beige|sku=HBG103392GY,color=Gray",color=Color
HBG103341,,Default,configurable,"Default Category/Bags/Handbags,Default Category/HOT DEALS",base,HBG103341,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Faux Leather Clutch Handbag</p>,1,1,0,"Catalog, Search",,,,,hbg103341,HBG103341,HBG103341,HBG103341 ,/h/b/hbg103341br_1.jpg,,/h/b/hbg103341br_1.jpg,,/h/b/hbg103341br_1.jpg,,,,"6/8/24, 9:44 AM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103341br_1.jpg,,,,,,,,,,,,,"sku=HBG103341B,color=Black|sku=HBG103341BEI,color=Beige|sku=HBG103341BL,color=Blue|sku=HBG103341BR,color=Brown|sku=HBG103341GR,color=Green|sku=HBG103341R,color=Red",color=Color
HBG103342,,Default,configurable,"Default Category/Bags/Handbags,Default Category/HOT DEALS",base,HBG103342,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Faux Leather Clutch Handbag</p>,1,1,0,"Catalog, Search",,,,,hbg103342,HBG103342,HBG103342,HBG103342 ,/h/b/hbg103342gy.jpg,,/h/b/hbg103342gy.jpg,,/h/b/hbg103342gy.jpg,,,,"6/8/24, 9:54 AM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103342gy.jpg,,,,,,,,,,,,,"sku=HBG103342B,color=Black|sku=HBG103342BEI,color=Beige|sku=HBG103342BL,color=Blue|sku=HBG103342BR,color=Brown|sku=HBG103342GR,color=Green|sku=HBG103342GY,color=Gray|sku=HBG103342R,color=Red",color=Color
HBG103345,,Default,configurable,"Default Category/Bags/Handbags,Default Category/HOT DEALS",base,HBG103345,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Faux Leather Clutch Handbag</p>,1,1,0,"Catalog, Search",,,,,hbg103345,HBG103345,HBG103345,HBG103345 ,/h/b/hbg103345_bl_r_gr.jpg,,/h/b/hbg103345_bl_r_gr.jpg,,/h/b/hbg103345_bl_r_gr.jpg,,,,"6/8/24, 10:11 AM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103345_bl_r_gr.jpg,,,,,,,,,,,,,"sku=HBG103345B,color=Black|sku=HBG103345BEI,color=Beige|sku=HBG103345BL,color=Blue|sku=HBG103345BR,color=Brown|sku=HBG103345GR,color=Green|sku=HBG103345R,color=Red",color=Color
HBG103350,,Default,configurable,"Default Category/Bags/Handbags,Default Category/HOT DEALS",base,HBG103350,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Envelope Shape Flat Handbag with Lucite Chain Strap</p>,1,1,0,"Catalog, Search",,,,,hbg103350,HBG103350,HBG103350,HBG103350 ,/h/b/hbg103350_bei_br_gy.jpg,,/h/b/hbg103350_bei_br_gy.jpg,,/h/b/hbg103350_bei_br_gy.jpg,,,,"6/8/24, 10:16 AM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=Yes,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103350_bei_br_gy.jpg,,,,,,,,,,,,,"sku=HBG103350B,color=Black|sku=HBG103350BEI,color=Beige|sku=HBG103350BR,color=Brown|sku=HBG103350GY,color=Gray|sku=HBG103350R,color=Red",color=Color
HBG103462,,Default,configurable,"Default Category/Bags/Handbags,Default Category/HOT DEALS",base,HBG103462,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Faux Leather Clutch Handbag</p>,1,1,0,"Catalog, Search",,,,,hbg103462,HBG103462,HBG103462,HBG103462 ,/h/b/hbg103462_or.jpg,,/h/b/hbg103462_or.jpg,,/h/b/hbg103462_or.jpg,,,,"6/8/24, 10:21 AM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=Yes,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103462_or.jpg,,,,,,,,,,,,,"sku=HBG103462BL,color=Blue|sku=HBG103462OR,color=Orange|sku=HBG103462W,color=White|sku=HBG103462YL,color=Yellow",color=Color
HBG103351,,Default,configurable,"Default Category/Bags/Handbags,Default Category/HOT DEALS",base,HBG103351,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Faux Leather Handbag with Lucite Chain Strap</p>,1,1,0,"Catalog, Search",,,,,hbg103351,HBG103351,HBG103351,HBG103351 ,/h/b/hbg103351_bei_gr.jpg,,/h/b/hbg103351_bei_gr.jpg,,/h/b/hbg103351_bei_gr.jpg,,,,"6/8/24, 10:37 AM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103351_bei_gr.jpg,,,,,,,,,,,,,"sku=HBG103351B,color=Black|sku=HBG103351BEI,color=Beige|sku=HBG103351GR,color=Green|sku=HBG103351R,color=Red",color=Color
HBG103180,,Default,simple,"Default Category/Bags/Natural  Handbags,Default Category/HOT DEALS",base,HBG103180,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fringe Natural Handbag</p>,1,1,0,"Catalog, Search",5,,,,hbg103180,HBG103180,HBG103180,HBG103180 Ladies Fringe Natural Handbag,/h/b/hbg103180.jpg,,/h/b/hbg103180.jpg,,/h/b/hbg103180.jpg,,/h/b/hbg103180.jpg,,"1/24/23, 4:39 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=M",166,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103180.jpg,,,,,,,,,,,,,,
HP001,,Default,simple,"Default Category/Collections/Flag Accessories,Default Category/HOT DEALS",base,HP001,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Patriot Flag Hair Pins</p>,0.1,1,0,"Catalog, Search",0.25,,,,hp001,HP001,HP001,HP001 Patriot Flag Hair Pins,/h/p/hp001.jpg,,/h/p/hp001.jpg,,/h/p/hp001.jpg,,/h/p/hp001.jpg,,"3/14/23, 11:10 AM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=S",1061,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/p/hp001.jpg,,,,,,,,,,,,,,
HP002,,Default,simple,"Default Category/Collections/Flag Accessories,Default Category/HOT DEALS",base,HP002,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Square Flag Patriot Ladies Women Girls Hair Pins</p>,0.1,1,0,"Catalog, Search",0.25,,,,hp002,HP002,HP002,HP002 Square Flag Patriot Ladies Women Girls Hair Pins,/h/p/hp002.jpg,,/h/p/hp002.jpg,,/h/p/hp002.jpg,,/h/p/hp002.jpg,,"3/14/23, 11:22 AM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=XS",3227,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/p/hp002.jpg,,,,,,,,,,,,,,
HP003,,Default,simple,"Default Category/Collections/Flag Accessories,Default Category/HOT DEALS",base,HP003,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Women Girls Patriot Hair Pins</p>,0.1,1,0,"Catalog, Search",0.25,,,,hp003,HP003,HP003,HP003 Ladies Women Girls Patriot Hair Pins,/h/p/hp003.jpg,,/h/p/hp003.jpg,,/h/p/hp003.jpg,,/h/p/hp003.jpg,,"3/14/23, 11:26 AM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=XS",1229,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/p/hp003.jpg,,,,,,,,,,,,,,
NE005,,Default,simple,"Default Category/Collections/Flag Accessories,Default Category/HOT DEALS",base,NE005,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Women Girls Patriot Necklace and Earring Flag Set</p>,0.1,1,Taxable Goods,"Catalog, Search",0.25,,,,ne005,NE005,NE005,NE005 Ladies Women Girls Patriot Necklace and Earring Flag Set,/n/e/ne005_1.jpg,,/n/e/ne005_1.jpg,,/n/e/ne005_1.jpg,,/n/e/ne005_1.jpg,,"3/14/23, 12:02 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=No,size=XS",402,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/n/e/ne005_1.jpg,,,,,,,,,,,,,,
NE006,,Default,simple,"Default Category/Collections/Flag Accessories,Default Category/HOT DEALS",base,NE006,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Women Girls Heart Shape Patriot Flag Necklace and Earring Set</p>,0.1,1,0,"Catalog, Search",0.25,,,,ne006,NE006,NE006,NE006 Ladies Women Girls Heart Shape Patriot Flag Necklace and Earring Set,/n/e/ne006.jpg,,/n/e/ne006.jpg,,/n/e/ne006.jpg,,/n/e/ne006.jpg,,"3/14/23, 12:12 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=No,size=XS",1096,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/n/e/ne006.jpg,,,,,,,,,,,,,,
NE007,,Default,simple,"Default Category/Collections/Flag Accessories,Default Category/HOT DEALS",base,NE007,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Women Girl Patriot Square Flaf Necklace and Earring Set</p>,0.1,1,0,"Catalog, Search",0.25,,,,ne007,NE007,NE007,NE007 Ladies Women Girl Patriot Square Flaf Necklace and Earring Set,/n/e/ne007_1.jpg,,/n/e/ne007_1.jpg,,/n/e/ne007_1.jpg,,/n/e/ne007_1.jpg,,"3/14/23, 12:22 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=No,size=XS",1573,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/n/e/ne007_1.jpg,,,,,,,,,,,,,,
P003,,Default,simple,"Default Category/Collections/Flag Accessories,Default Category/HOT DEALS",base,P003,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Patriotic USA Flag Pin</p>,0.1,1,0,"Catalog, Search",0.25,,,,p003,P003,P003,P003 Patriotic USA Flag Pin,/p/0/p003.jpg,,/p/0/p003.jpg,,/p/0/p003.jpg,,/p/0/p003.jpg,,"3/14/23, 12:48 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=No,size=XS",514,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/p/0/p003.jpg,,,,,,,,,,,,,,
P006,,Default,simple,"Default Category/Collections/Flag Accessories,Default Category/HOT DEALS",base,P006,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>USA Flag Rhinestone Design Pin</p>,0.1,1,0,"Catalog, Search",0.5,,,,p006,P006,P006,P006 USA Flag Rhinestone Design Pin,/p/0/p006.jpg,,/p/0/p006.jpg,,/p/0/p006.jpg,,/p/0/p006.jpg,,"3/14/23, 12:52 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=No,size=XS",314,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/p/0/p006.jpg,,,,,,,,,,,,,,
P007,,Default,simple,"Default Category/Collections/Flag Accessories,Default Category/HOT DEALS",base,P007,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Round Rhinestone Patriotic Flag Pin</p>,0.1,1,0,"Catalog, Search",0.25,,,,p007,P007,P007,P007 Round Rhinestone Patriotic Flag Pin,/p/0/p007.jpg,,/p/0/p007.jpg,,/p/0/p007.jpg,,/p/0/p007.jpg,,"3/14/23, 12:56 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=No,size=XS",2989,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/p/0/p007.jpg,,,,,,,,,,,,,,
P010,,Default,simple,"Default Category/Collections/Flag Accessories,Default Category/HOT DEALS",base,P010,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>I Love New York Patriotic Flag Pin</p>,0.1,1,0,"Catalog, Search",0.25,,,,p010,P010,P010,P010 I Love New York Patriotic Flag Pin,/p/0/p010.jpg,,/p/0/p010.jpg,,/p/0/p010.jpg,,/p/0/p010.jpg,,"3/14/23, 1:00 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=No,size=XS",1300,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/p/0/p010.jpg,,,,,,,,,,,,,,
P202-4,,Default,simple,"Default Category/Collections/Flag Accessories,Default Category/HOT DEALS",base,P202-4,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Round American Flag Patriotic Pin</p>,0.1,1,0,"Catalog, Search",0.25,,,,p202-4,P202-4,P202-4,P202-4 Round American Flag Patriotic Pin,/p/2/p202-4.jpg,,/p/2/p202-4.jpg,,/p/2/p202-4.jpg,,/p/2/p202-4.jpg,,"3/14/23, 1:25 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=No,size=XS",1873,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/p/2/p202-4.jpg,,,,,,,,,,,,,,
P202-4A,,Default,simple,"Default Category/Collections/Flag Accessories,Default Category/HOT DEALS",base,P202-4A,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Small Round USA Flag Print Pin</p>,0.1,1,0,"Catalog, Search",0.25,,,,p202-4a,P202-4A,P202-4A,P202-4A Small Round USA Flag Print Pin,/p/2/p202-4a.jpg,,/p/2/p202-4a.jpg,,/p/2/p202-4a.jpg,,/p/2/p202-4a.jpg,,"3/14/23, 1:33 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=No,size=XS",6660,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/p/2/p202-4a.jpg,,,,,,,,,,,,,,
P202-67,,Default,simple,"Default Category/Collections/Flag Accessories,Default Category/HOT DEALS",base,P202-67,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Round White Pin with image of USA flag in center Pin</p>,0.1,1,0,"Catalog, Search",0.25,,,,p202-67,P202-67,P202-67,P202-67 Round White Pin with image of USA flag in center Pin,/p/2/p202-67.jpg,,/p/2/p202-67.jpg,,/p/2/p202-67.jpg,,/p/2/p202-67.jpg,,"3/14/23, 1:40 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=No,size=XS",958,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/p/2/p202-67.jpg,,,,,,,,,,,,,,
P202-67A,,Default,simple,"Default Category/Collections/Flag Accessories,Default Category/HOT DEALS",base,P202-67A,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Small Round White Pin with image of USA flag in center Pin</p>,0.1,1,0,"Catalog, Search",0.25,,,,p202-67a,P202-67A,P202-67A,P202-67A Small Round White Pin with image of USA flag in center Pin,/p/2/p202-67a.jpg,,/p/2/p202-67a.jpg,,/p/2/p202-67a.jpg,,/p/2/p202-67a.jpg,,"3/14/23, 1:42 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=No,size=XS",10402,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/p/2/p202-67a.jpg,,,,,,,,,,,,,,
P202-8,,Default,simple,"Default Category/Collections/Flag Accessories,Default Category/HOT DEALS",base,P202-8,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Round Patriotic Flag USA Button Pin</p>,0.1,1,0,"Catalog, Search",0.25,,,,p202-8,P202-8,P202-8,P202-8 Round Patriotic Flag USA Button Pin,/p/2/p202-8.jpg,,/p/2/p202-8.jpg,,/p/2/p202-8.jpg,,/p/2/p202-8.jpg,,"3/14/23, 1:45 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=No,size=XS",32118,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/p/2/p202-8.jpg,,,,,,,,,,,,,,
P202-8A,,Default,simple,"Default Category/Collections/Flag Accessories,Default Category/HOT DEALS",base,P202-8A,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Small Round Patriotic Flag USA Button Pin</p>,0.1,1,0,"Catalog, Search",0.25,,,,p202-8a,P202-8A,P202-8A,P202-8A Small Round Patriotic Flag USA Button Pin,/p/2/p202-8a.jpg,,/p/2/p202-8a.jpg,,/p/2/p202-8a.jpg,,/p/2/p202-8a.jpg,,"3/14/23, 1:47 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=No,size=XS",9628,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/p/2/p202-8a.jpg,,,,,,,,,,,,,,
P502,,Default,simple,"Default Category/Collections/Flag Accessories,Default Category/HOT DEALS",base,P502,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Small Square Rhinestone USA Flag Pin</p>,0.1,1,0,"Catalog, Search",0.25,,,,p502,P502,P502,P502 Small Square Rhinestone USA Flag Pin,/p/5/p502.jpg,,/p/5/p502.jpg,,/p/5/p502.jpg,,/p/5/p502.jpg,,"3/14/23, 1:49 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=No,size=XS",28288,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/p/5/p502.jpg,,,,,,,,,,,,,,
P4709S,,Default,simple,"Default Category/Collections/Flag Accessories,Default Category/HOT DEALS",base,P4709S,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Small Wavering USA Flag Rhinestone Pin</p>,0.1,1,0,"Catalog, Search",0.75,,,,p4709s,P4709S,P4709S,P4709S Small Wavering USA Flag Rhinestone Pin,/p/4/p4709s.jpg,,/p/4/p4709s.jpg,,/p/4/p4709s.jpg,,/p/4/p4709s.jpg,,"3/14/23, 1:53 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=No,size=XS",871,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/p/4/p4709s.jpg,,,,,,,,,,,,,,
P4043001,,Default,simple,"Default Category/Collections/Flag Accessories,Default Category/HOT DEALS",base,P4043001,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Heart USA Flag With GOD BLESS USA Silver Pin</p>,0.1,1,0,"Catalog, Search",0.25,,,,p4043001,P4043001,P4043001,P4043001 Heart USA Flag With GOD BLESS USA Silver Pin,/p/4/p4043001.jpg,,/p/4/p4043001.jpg,,/p/4/p4043001.jpg,,/p/4/p4043001.jpg,,"3/14/23, 1:57 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=No,size=XS",2376,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/p/4/p4043001.jpg,,,,,,,,,,,,,,
P4043002,,Default,simple,"Default Category/Collections/Flag Accessories,Default Category/HOT DEALS",base,P4043002,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Square USA Flag with UNITED WE STAND Silver Pin</p>,0.1,1,0,"Catalog, Search",0.25,,,,p4043002,P4043002,P4043002,P4043002 Square USA Flag with UNITED WE STAND Silver Pin,/p/4/p4043002.jpg,,/p/4/p4043002.jpg,,/p/4/p4043002.jpg,,/p/4/p4043002.jpg,,"3/14/23, 1:59 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=No,size=XS",2292,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/p/4/p4043002.jpg,,,,,,,,,,,,,,
